"Station","Trivial","Classification","period","Station_old_name","forcov","foredg","habitat_affinity"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","nine-banded_armadillo","Dasypus novemcinctus","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","crab-eating_raccoon","Procyon cancrivorus","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","jaguar","Panthera onca","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","jaguar","Panthera onca","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","collared_peccary","Dicotyles tajacu","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","south_american_coati","Nasua nasua","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","jaguar","Panthera onca","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","jaguar","Panthera onca","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","crab-eating_raccoon","Procyon cancrivorus","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","collared_peccary","Dicotyles tajacu","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","collared_peccary","Dicotyles tajacu","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","white-lipped_peccary","Tayassu pecari","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","collared_peccary","Dicotyles tajacu","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","south_american_coati","Nasua nasua","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","collared_peccary","Dicotyles tajacu","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","collared_peccary","Dicotyles tajacu","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","south_american_coati","Nasua nasua","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","collared_peccary","Dicotyles tajacu","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","collared_peccary","Dicotyles tajacu","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","crab-eating_fox","Cerdocyon thous","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","ocelot","Leopardus pardalis","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","crab-eating_fox","Cerdocyon thous","sat2","G-02",70.55,13962.71,"DA"
"G-02_sat2","collared_peccary","Dicotyles tajacu","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat2","margay","Leopardus wiedii","sat2","G-02",70.55,13962.71,"FS"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","gray_brocket_deer","Mazama gouazoubira","sat4","G-02",55.08,11884.3,"DA"
"G-02_sat4","ocelot","Leopardus pardalis","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","nine-banded_armadillo","Dasypus novemcinctus","sat4","G-02",55.08,11884.3,"DA"
"G-02_sat4","collared_peccary","Dicotyles tajacu","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","gray_brocket_deer","Mazama gouazoubira","sat4","G-02",55.08,11884.3,"DA"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","gray_brocket_deer","Mazama gouazoubira","sat4","G-02",55.08,11884.3,"DA"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","collared_peccary","Dicotyles tajacu","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","gray_brocket_deer","Mazama gouazoubira","sat4","G-02",55.08,11884.3,"DA"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-02",55.08,11884.3,"FS"
"G-02_sat6","bolivian_squirrel","Sciurus  ignitus","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","central_american_agouti","Dasyprocta punctata","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","central_american_agouti","Dasyprocta punctata","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","central_american_agouti","Dasyprocta punctata","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","central_american_agouti","Dasyprocta punctata","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","crab-eating_fox","Cerdocyon thous","sat6","G-02",71.96,16233.42,"DA"
"G-02_sat6","crab-eating_fox","Cerdocyon thous","sat6","G-02",71.96,16233.42,"DA"
"G-02_sat6","central_american_agouti","Dasyprocta punctata","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","capybara","Hydrochoerus hydrochaeris","sat6","G-02",71.96,16233.42,"DA"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","central_american_agouti","Dasyprocta punctata","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","central_american_agouti","Dasyprocta punctata","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","central_american_agouti","Dasyprocta punctata","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","nine-banded_armadillo","Dasypus novemcinctus","sat6","G-02",71.96,16233.42,"DA"
"G-02_sat6","nine-banded_armadillo","Dasypus novemcinctus","sat6","G-02",71.96,16233.42,"DA"
"G-02_sat6","gray_brocket_deer","Mazama gouazoubira","sat6","G-02",71.96,16233.42,"DA"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","yellow_armadillo","Euphractus sexcinctus","sat6","G-02",71.96,16233.42,"DA"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","gray_brocket_deer","Mazama gouazoubira","sat6","G-02",71.96,16233.42,"DA"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","crab-eating_fox","Cerdocyon thous","sat6","G-02",71.96,16233.42,"DA"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-02_sat6","collared_peccary","Dicotyles tajacu","sat6","G-02",71.96,16233.42,"FS"
"G-03_sat10","gray_brocket_deer","Mazama gouazoubira","sat10","G-03",50.09,5962.61,"DA"
"G-03_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-03",68.11,12556,"DA"
"G-03_sat11","bolivian_squirrel","Sciurus  ignitus","sat11","G-03",68.11,12556,"FS"
"G-03_sat11","jaguar","Panthera onca","sat11","G-03",68.11,12556,"FS"
"G-03_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-03",68.11,12556,"DA"
"G-03_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-03",68.11,12556,"DA"
"G-03_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-03",68.11,12556,"DA"
"G-03_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-03",68.11,12556,"DA"
"G-03_sat16","crab-eating_fox","Cerdocyon thous","sat16","G-03",50.5,8597.35,"DA"
"G-03_sat16","central_american_agouti","Dasyprocta punctata","sat16","G-03",50.5,8597.35,"FS"
"G-03_sat16","crab-eating_fox","Cerdocyon thous","sat16","G-03",50.5,8597.35,"DA"
"G-03_sat16","gray_brocket_deer","Mazama gouazoubira","sat16","G-03",50.5,8597.35,"DA"
"G-03_sat16","crab-eating_fox","Cerdocyon thous","sat16","G-03",50.5,8597.35,"DA"
"G-04_sat10","gray_brocket_deer","Mazama gouazoubira","sat10","G-04",90.23,11270.89,"DA"
"G-04_sat10","gray_brocket_deer","Mazama gouazoubira","sat10","G-04",90.23,11270.89,"DA"
"G-04_sat10","central_american_agouti","Dasyprocta punctata","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","collared_peccary","Dicotyles tajacu","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","collared_peccary","Dicotyles tajacu","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","jaguar","Panthera onca","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","collared_peccary","Dicotyles tajacu","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","collared_peccary","Dicotyles tajacu","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","collared_peccary","Dicotyles tajacu","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","collared_peccary","Dicotyles tajacu","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","central_american_agouti","Dasyprocta punctata","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","jaguar","Panthera onca","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","gray_brocket_deer","Mazama gouazoubira","sat10","G-04",90.23,11270.89,"DA"
"G-04_sat10","central_american_agouti","Dasyprocta punctata","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","collared_peccary","Dicotyles tajacu","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","gray_brocket_deer","Mazama gouazoubira","sat10","G-04",90.23,11270.89,"DA"
"G-04_sat10","gray_brocket_deer","Mazama gouazoubira","sat10","G-04",90.23,11270.89,"DA"
"G-04_sat10","central_american_agouti","Dasyprocta punctata","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","collared_peccary","Dicotyles tajacu","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","collared_peccary","Dicotyles tajacu","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","collared_peccary","Dicotyles tajacu","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","gray_brocket_deer","Mazama gouazoubira","sat10","G-04",90.23,11270.89,"DA"
"G-04_sat10","gray_brocket_deer","Mazama gouazoubira","sat10","G-04",90.23,11270.89,"DA"
"G-04_sat10","collared_peccary","Dicotyles tajacu","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","collared_peccary","Dicotyles tajacu","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat10","gray_brocket_deer","Mazama gouazoubira","sat10","G-04",90.23,11270.89,"DA"
"G-04_sat10","gray_brocket_deer","Mazama gouazoubira","sat10","G-04",90.23,11270.89,"DA"
"G-04_sat10","gray_brocket_deer","Mazama gouazoubira","sat10","G-04",90.23,11270.89,"DA"
"G-04_sat10","gray_brocket_deer","Mazama gouazoubira","sat10","G-04",90.23,11270.89,"DA"
"G-04_sat10","collared_peccary","Dicotyles tajacu","sat10","G-04",90.23,11270.89,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","south_american_tapir","Tapirus terrestris","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","central_american_agouti","Dasyprocta punctata","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","south_american_tapir","Tapirus terrestris","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","south_american_tapir","Tapirus terrestris","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","crab-eating_fox","Cerdocyon thous","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","collared_peccary","Dicotyles tajacu","sat11","G-04",98.15,6220.13,"FS"
"G-04_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-04",98.15,6220.13,"DA"
"G-04_sat14","collared_peccary","Dicotyles tajacu","sat14","G-04",81.73,18567.52,"FS"
"G-04_sat14","collared_peccary","Dicotyles tajacu","sat14","G-04",81.73,18567.52,"FS"
"G-04_sat14","gray_brocket_deer","Mazama gouazoubira","sat14","G-04",81.73,18567.52,"DA"
"G-04_sat14","gray_brocket_deer","Mazama gouazoubira","sat14","G-04",81.73,18567.52,"DA"
"G-04_sat14","collared_peccary","Dicotyles tajacu","sat14","G-04",81.73,18567.52,"FS"
"G-04_sat14","jaguar","Panthera onca","sat14","G-04",81.73,18567.52,"FS"
"G-04_sat14","gray_brocket_deer","Mazama gouazoubira","sat14","G-04",81.73,18567.52,"DA"
"G-04_sat16","collared_peccary","Dicotyles tajacu","sat16","G-04",87.83,10028.33,"FS"
"G-04_sat16","puma","Puma concolor","sat16","G-04",87.83,10028.33,"FS"
"G-04_sat16","gray_brocket_deer","Mazama gouazoubira","sat16","G-04",87.83,10028.33,"DA"
"G-04_sat18","collared_peccary","Dicotyles tajacu","sat18","G-04",85.8,8312.54,"FS"
"G-04_sat18","collared_peccary","Dicotyles tajacu","sat18","G-04",85.8,8312.54,"FS"
"G-04_sat18","crab-eating_fox","Cerdocyon thous","sat18","G-04",85.8,8312.54,"DA"
"G-04_sat18","gray_brocket_deer","Mazama gouazoubira","sat18","G-04",85.8,8312.54,"DA"
"G-04_sat18","gray_brocket_deer","Mazama gouazoubira","sat18","G-04",85.8,8312.54,"DA"
"G-04_sat18","gray_brocket_deer","Mazama gouazoubira","sat18","G-04",85.8,8312.54,"DA"
"G-04_sat18","south_american_tapir","Tapirus terrestris","sat18","G-04",85.8,8312.54,"FS"
"G-04_sat18","collared_peccary","Dicotyles tajacu","sat18","G-04",85.8,8312.54,"FS"
"G-04_sat19","gray_brocket_deer","Mazama gouazoubira","sat19","G-04",7.13,11264.54,"DA"
"G-04_sat19","collared_peccary","Dicotyles tajacu","sat19","G-04",7.13,11264.54,"FS"
"G-04_sat19","central_american_agouti","Dasyprocta punctata","sat19","G-04",7.13,11264.54,"FS"
"G-04_sat19","gray_brocket_deer","Mazama gouazoubira","sat19","G-04",7.13,11264.54,"DA"
"G-04_sat19","collared_peccary","Dicotyles tajacu","sat19","G-04",7.13,11264.54,"FS"
"G-04_sat19","gray_brocket_deer","Mazama gouazoubira","sat19","G-04",7.13,11264.54,"DA"
"G-04_sat19","south_american_tapir","Tapirus terrestris","sat19","G-04",7.13,11264.54,"FS"
"G-04_sat19","collared_peccary","Dicotyles tajacu","sat19","G-04",7.13,11264.54,"FS"
"G-04_sat19","gray_brocket_deer","Mazama gouazoubira","sat19","G-04",7.13,11264.54,"DA"
"G-04_sat19","collared_peccary","Dicotyles tajacu","sat19","G-04",7.13,11264.54,"FS"
"G-04_sat19","gray_brocket_deer","Mazama gouazoubira","sat19","G-04",7.13,11264.54,"DA"
"G-04_sat19","collared_peccary","Dicotyles tajacu","sat19","G-04",7.13,11264.54,"FS"
"G-04_sat19","collared_peccary","Dicotyles tajacu","sat19","G-04",7.13,11264.54,"FS"
"G-04_sat19","gray_brocket_deer","Mazama gouazoubira","sat19","G-04",7.13,11264.54,"DA"
"G-04_sat19","collared_peccary","Dicotyles tajacu","sat19","G-04",7.13,11264.54,"FS"
"G-04_sat19","collared_peccary","Dicotyles tajacu","sat19","G-04",7.13,11264.54,"FS"
"G-04_sat19","gray_brocket_deer","Mazama gouazoubira","sat19","G-04",7.13,11264.54,"DA"
"G-04_sat19","collared_peccary","Dicotyles tajacu","sat19","G-04",7.13,11264.54,"FS"
